ui_file	line	function	page	visible_label	section	control_type	db_key_or_helper	values_min_max_step	apply_helper	registry_key	status	reason
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	559	BuildPowerAndClassPowerColors	opt_colors	Color	Class Power Colors	color	ColorValueAt	rgb 0..1		general.classPowerColorOverrides.COMBO_POINTS|general.classPowerColorOverrides.HOLY_POWER|general.classPowerColorOverrides.SOUL_SHARDS|general.classPowerColorOverrides.CHI|general.classPowerColorOverrides.ARCANE_CHARGES|general.classPowerColorOverrides.RUNES|general.classPowerColorOverrides.ESSENCE|general.classPowerColorOverrides.CHARGED|general.classPowerColorOverrides.SOUL_FRAGMENTS|general.classPowerColorOverrides.SOUL_FRAGMENTS_META|general.classPowerColorOverrides.MAELSTROM|general.classPowerColorOverrides.MAELSTROM_ABOVE_5	registered	Matched selected class-resource color swatch to registered class-resource token color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	562	BuildPowerAndClassPowerColors	opt_colors	Background	Class Power Colors	color	ColorValueAt	rgb 0..1		general.classPowerBgColorOverrides.COMBO_POINTS|general.classPowerBgColorOverrides.HOLY_POWER|general.classPowerBgColorOverrides.SOUL_SHARDS|general.classPowerBgColorOverrides.CHI|general.classPowerBgColorOverrides.ARCANE_CHARGES|general.classPowerBgColorOverrides.RUNES|general.classPowerBgColorOverrides.ESSENCE|general.classPowerBgColorOverrides.CHARGED|general.classPowerBgColorOverrides.SOUL_FRAGMENTS|general.classPowerBgColorOverrides.SOUL_FRAGMENTS_META|general.classPowerBgColorOverrides.MAELSTROM|general.classPowerBgColorOverrides.MAELSTROM_ABOVE_5	registered	Matched selected class-resource background swatch to registered class-resource background color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	565	BuildPowerAndClassPowerColors	opt_colors	Reset color	Class Power Colors	button	ButtonAt			reset_class_power_color_token	registered	Matched selected class-resource color reset button to registered token reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	569	BuildPowerAndClassPowerColors	opt_colors	Reset bg	Class Power Colors	button	ButtonAt			reset_class_power_color_token	registered	Matched selected class-resource color reset button to registered token reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	573	BuildPowerAndClassPowerColors	opt_colors	Combo point slot mode	Class Power Colors	dropdown	ValueDropdownAt	COLOR_DATA.CP_SLOT_MODES		bars.classPowerComboPointColorMode	registered	Matched combo point slot mode dropdown to registered class-resource setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	585	BuildPowerAndClassPowerColors	opt_colors	<dynamic:tostring(i)>	Class Power Colors	color	ColorValueAt	rgb 0..1		general.classPowerColorOverrides.COMBO_POINTS_1|general.classPowerColorOverrides.COMBO_POINTS_2|general.classPowerColorOverrides.COMBO_POINTS_3|general.classPowerColorOverrides.COMBO_POINTS_4|general.classPowerColorOverrides.COMBO_POINTS_5|general.classPowerColorOverrides.COMBO_POINTS_6|general.classPowerColorOverrides.COMBO_POINTS_7	registered	Matched combo point slot color swatches to registered slot color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	592	BuildPowerAndClassPowerColors	opt_colors	Reset slots	Class Power Colors	button	ButtonAt		ApplyAura	reset_class_power_combo_slot_colors	registered	Matched combo point slot reset button to registered reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	601	BuildAuraAndPortraitColors	opt_colors	Own buff highlight color	Auras	color	aurasOwnBuffHighlightColor	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	602	BuildAuraAndPortraitColors	opt_colors	Own debuff highlight color	Auras	color	aurasOwnDebuffHighlightColor	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	603	BuildAuraAndPortraitColors	opt_colors	Stack count text color	Auras	color	aurasStackCountColor	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	604	BuildAuraAndPortraitColors	opt_colors	Pandemic window color	Auras	color	ColorValueAt	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	605	BuildAuraAndPortraitColors	opt_colors	Color aura timers by remaining time	Auras	toggle	aurasCooldownTextUseBuckets		ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	607	BuildAuraAndPortraitColors	opt_colors	Cooldown text: Safe	Auras	color	ColorValueAt	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	614	BuildAuraAndPortraitColors	opt_colors	Cooldown text: Warning	Auras	color	aurasCooldownTextWarningColor	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	615	BuildAuraAndPortraitColors	opt_colors	Cooldown text: Urgent	Auras	color	aurasCooldownTextUrgentColor	rgb 0..1	ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	616	BuildAuraAndPortraitColors	opt_colors	Reset aura colors	Auras	button	ButtonAt		ApplyAura		todo	Aura color control; Aura backend is intentionally excluded until it lands.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	629	BuildAuraAndPortraitColors	opt_colors	Border custom color	Portrait Colors	color	ColorValueAt	rgb 0..1		general.portraitBorderColor	registered	Matched portrait border color swatch to registered portrait color setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	632	BuildAuraAndPortraitColors	opt_colors	Background color	Portrait Colors	color	ColorValueAt	rgb 0..1		general.portraitBgColor	registered	Matched portrait background color swatch to registered portrait color setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	635	BuildAuraAndPortraitColors	opt_colors	Reset portrait colors	Portrait Colors	button	ButtonAt			reset_portrait_colors	registered	Matched Assistant action by label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	650	BuildColors	opt_colors	Global font color	Global Font Color	color	GetGlobalFontColor	rgb 0..1		general.customFontColor	registered	Matched Assistant setting by DB key/label and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	651	BuildColors	opt_colors	Use font palette	Global Font Color	button	ButtonAt			reset_global_font_color	registered	Matched Use font palette button to registered global font color reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	670	BuildColors	opt_colors	<dynamic:COLOR_DATA.CLASS_LABELS[token] or token>	Class Bar Colors	color	ColorValueAt	rgb 0..1		classColors.WARRIOR|classColors.PALADIN|classColors.HUNTER|classColors.ROGUE|classColors.PRIEST|classColors.DEATHKNIGHT|classColors.SHAMAN|classColors.MAGE|classColors.WARLOCK|classColors.MONK|classColors.DRUID|classColors.DEMONHUNTER	registered	Matched dynamic class color swatches to registered class bar color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	686	BuildColors	opt_colors	Reset all class colors	Class Bar Colors	button	ButtonAt			reset_class_colors	registered	Matched class color reset button to registered reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	694	BuildColors	opt_colors	Bar background tint	Bar Background Tint	color	ColorValueAt	rgb 0..1		general.classBarBgColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	700	BuildColors	opt_colors	Background follows HP color	Bar Background Tint	toggle	ValueToggleAt			general.barBgMatchHPColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	716	BuildColors	opt_colors	Health background follows class color	Bar Background Tint	toggle	ValueToggleAt			general.barBgClassColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	732	BuildColors	opt_colors	Custom color in Dark Mode	Bar Background Tint	toggle	ValueToggleAt			general.darkBgCustomColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	735	BuildColors	opt_colors	Reset to black	Bar Background Tint	button	ButtonAt			reset_bar_background_color	registered	Matched bar background tint reset button to registered reset action.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	742	BuildColors	opt_colors	Bar mode	Unitframe Global Coloring	dropdown	ValueDropdownAt	VTR [[ dark=Dark Mode (dark black bars) class=Class Color Mode (color HP bars) unified=Unified Color Mode (one color for all frames) gradient=Color Gradient ]]		general.barMode	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	763	BuildColors	opt_colors	Unified bar color	Unitframe Global Coloring	color	unifiedBar	rgb 0..1		general.unifiedBarColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	764	BuildColors	opt_colors	Dark mode bar color	Unitframe Global Coloring	slider	ValueSliderAt	min=0;max=100;step=1		general.darkBarGray	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	776	BuildColors	opt_colors	Gradient strength	Unitframe Global Coloring	slider	gradientStrength	min=0;max=1;step=0.05		general.gradientStrength|barScope.player.gradientStrength|barScope.target.gradientStrength|barScope.targettarget.gradientStrength|barScope.focustarget.gradientStrength|barScope.focus.gradientStrength|barScope.pet.gradientStrength|barScope.boss.gradientStrength	registered	Matched page-scoped Assistant settings by DB key and control type.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	777	BuildColors	opt_colors	Health Gradient	Unitframe Global Coloring	toggle	enableHealthGradient			general.enableHealthGradient	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	782	BuildColors	opt_colors	<dynamic:row.label>	Unitframe Colors	color	ColorValueAt	rgb 0..1		npcColors.friendly|npcColors.neutral|npcColors.enemy|npcColors.dead	registered	Matched dynamic NPC reaction color swatches to registered unitframe color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	796	BuildColors	opt_colors	Pet Frame Color	Unitframe Colors	color	GetPetFrameColor	rgb 0..1	Refresh	general.petFrameColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	797	BuildColors	opt_colors	Reset Unitframe Colors	Unitframe Colors	button	ButtonAt		Refresh	reset_unitframe_colors	registered	Matched Assistant action by label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	810	RefreshNPCTypeControls	opt_colors	Color HP bar (Class Color mode only)	NPC Type Colors	toggle	ValueToggleAt			general.npcTypeColorBar	registered	Matched NPC Type HP-bar toggle to registered setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	821	RefreshNPCTypeControls	opt_colors	Color name text	NPC Type Colors	toggle	ValueToggleAt			general.npcTypeColorText	registered	Matched NPC Type name-text toggle to registered setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	832	RefreshNPCTypeControls	opt_colors	NPC Type Colors	NPC Type Colors	toggle	ValueSwitchAt		Refresh	general.npcColorMode	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	850	RefreshNPCTypeControls	opt_colors	<dynamic:info.label or info.key>	NPC Type Colors	toggle	ValueToggleAt			general.npcTypeTarget|general.npcTypeFocus|general.npcTypeBoss|general.npcTypeToT	registered	Matched dynamic NPC Type apply-to toggles to registered per-unit settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	866	RefreshNPCTypeControls	opt_colors	<dynamic:row.label>	NPC Type Colors	color	ColorValueAt	rgb 0..1		npcColors.npcBoss|npcColors.npcMiniboss|npcColors.npcCaster|npcColors.npcMelee|npcColors.npcRegular	registered	Matched dynamic NPC Type color swatches to registered type-color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	881	RefreshNPCTypeControls	opt_colors	Reset NPC Type Colors	NPC Type Colors	button	ButtonAt		Refresh	reset_npc_type_colors	registered	Matched Assistant action by label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	893	RefreshNPCTypeControls	opt_colors	Absorb Bar Color	Bar Colors	color	GetAbsorbOverlayColor	rgb 0..1		general.absorbBarColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	894	RefreshNPCTypeControls	opt_colors	Heal-Absorb Bar Color	Bar Colors	color	GetHealAbsorbOverlayColor	rgb 0..1		general.healAbsorbBarColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	895	RefreshNPCTypeControls	opt_colors	Power Bar Background Color	Bar Colors	color	GetPowerBarBackgroundColor	rgb 0..1		general.powerBarBgColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	896	RefreshNPCTypeControls	opt_colors	Aggro Border Color	Bar Colors	color	GetAggroBorderColor	rgb 0..1		general.aggroBorderColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	897	RefreshNPCTypeControls	opt_colors	Purge Border Color	Bar Colors	color	ColorValueAt	rgb 0..1		general.purgeBorderColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	900	RefreshNPCTypeControls	opt_colors	Bar Outline Color	Bar Colors	color	ColorValueAt	rgb 0..1		general.barOutlineColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	909	RefreshNPCTypeControls	opt_colors	Power background matches HP	Bar Colors	toggle	ValueToggleAt			general.powerBarBgMatchBarColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	921	RefreshNPCTypeControls	opt_colors	Reset Bar Colors	Bar Colors	button	ButtonAt		Refresh	reset_bar_colors	registered	Matched Assistant action by label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	939	RefreshNPCTypeControls	opt_colors	Color mode	Dispel	dropdown	ValueDropdownAt	VTR [[SINGLE=Single color TYPE=Per debuff type]]		general.hlDispelColorMode	registered	Matched Dispel color mode dropdown to registered setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	947	RefreshNPCTypeControls	opt_colors	Dispel Color (all types)	Dispel	color	ColorValueAt	rgb 0..1		general.hlDispelColor	registered	Matched shared Dispel color swatch to registered color setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	955	RefreshNPCTypeControls	opt_colors	<dynamic:def.label>	Dispel	color	ColorValueAt	rgb 0..1		general.dispelTypeMagic|general.dispelTypeCurse|general.dispelTypeDisease|general.dispelTypePoison|general.dispelTypeBleed	registered	Matched per-type Dispel color swatches to registered type color settings.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	959	RefreshNPCTypeControls	opt_colors	Reset Dispel Colors	Dispel	button	ButtonAt		Refresh	reset_dispel_colors	registered	Matched Assistant action by label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	979	RefreshNPCTypeControls	opt_colors	Interruptible cast color	Castbar Colors	color	GetInterruptibleCastColor	rgb 0..1		general.castbarInterruptibleColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	980	RefreshNPCTypeControls	opt_colors	Non-interruptible cast color	Castbar Colors	color	GetNonInterruptibleCastColor	rgb 0..1		general.castbarNonInterruptibleColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	981	RefreshNPCTypeControls	opt_colors	Interrupt color (all castbars)	Castbar Colors	color	GetInterruptFeedbackCastColor	rgb 0..1		general.castbarInterruptFeedbackColor	registered	Matched interrupt feedback color swatch to registered castbar color setting.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	982	RefreshNPCTypeControls	opt_colors	Castbar text color	Castbar Colors	color	GetCastbarTextColor	rgb 0..1		general.castbarFontColor	registered	Matched Assistant setting by DB key or label/alias.
MidnightSimpleUnitFrames/Shell/Menu2/Pages/MSUF_Menu2_AdvancedColors.lua	983	RefreshNPCTypeControls	opt_colors	Castbar border color	Castbar Colors	color	ColorValueAt	rgb 0..1		general.castbarBorderColor	registered	Matched Assistant setting by DB key or label/alias.
